125-38-NC-3603-1300-20-20305C-3603025-02;125-38-N;125;45667;45667,4625;Con Compromiso;923238;C-3603-1300-20-20305C-3603025-02;Nación;RECURSOS CORRIENTES;1277032372,00;0,00;1277032372,00;188328344,00;INSTRUCTOR. Contratar servicios profesionales y de apoyo a la gestión como instructor para el programa CampeSENA del centro industrial y de desarrollo empresarial de Soacha;24325, 24425, 24525, 24625, 24725, 24825, 24925, 25025, 25125, 25225, 25325, 25425, 25525, 25625, 25725, 25825, 25925, 26025, 26125, 26225, 35025, 37825, 42425, 69125, 93425;11825;30425, 30525, 30625, 30725, 30825, 30925, 31025, 31125, 31225, 31325, 31425, 37325, 40025, 40625, 40725, 40825, 40925, 41025, 41125, 41225, 41325, 41425, 88325, 88425, 88525, 88625, 88725, 88825, 88925, 89025, 89125, 89225, 89325, 89425, 89525, 89625, 89725, 89825, 89925, 90025, 90125, 91425, 92025, 92125, 136625, 136725, 136825, 136925, 137025, 137125, 137225, 137325, 137425, 137525, 137625, 137725, 137825, 137925, 138025, 138125, 138225, 138325, 138425, 139725, 140325, 140425, 141325, 159325;64585325, 64585425, 64585525, 64585625, 64599325, 64599425, 64599525, 64599625, 64599725, 64599825, 64617725, 64620425, 66431325, 66431425, 66431525, 66431625, 66431725, 66431825, 66431925, 66432025, 68529125, 71247225, 97122825, 97122925, 97123025, 97123125, 97123225, 97123425, 97123525, 97123625, 97123725, 97123825, 97124125, 97124325, 97124525, 97124725, 97124825, 97125225, 97125525, 97125625, 97125925, 97127725, 97128525, 97128625, 140413525, 140413625, 140413725, 140413825, 140413925, 140414025, 140414125, 140414225, 140414325, 140414425, 140414525, 140414625, 140414725, 140414925, 140415025, 140415125, 140415225, 140415325, 140415425, 140422525, 140423225, 140423325, 140424225, 147975425;0
225-38-NC-3603-1300-20-20305C-3603025-02;225-38-N;225;45667;45667,46528;Generado;923238;C-3603-1300-20-20305C-3603025-02;Nación;RECURSOS CORRIENTES;141294000,00;-141294000,00;0,00;0,00;MATERIALES FORMACION. Compra materiales para la formación programa CampeSENA;-0;-0;-0;-0;0
325-38-NC-3603-1300-20-20305C-3603025-02;325-38-N;325;45667;45667,46806;Con Compromiso;923238;C-3603-1300-20-20305C-3603025-02;Nación;RECURSOS CORRIENTES;280000000,00;0,00;280000000,00;206899549,00;VIATICOS. Desplazamiento para impartir formación del programa campeSENA;28825, 29325, 30225, 32425, 33925, 34125, 38125, 38225, 38325, 38425, 38525, 38625, 38725, 38825, 39125, 39625, 39725, 40125, 40225, 40325, 40425, 40525, 40625, 40725, 40825, 40925, 41025, 41125, 41225, 41325, 41425, 41625, 41725, 41825, 43925, 44425, 49825, 49925, 52725, 53125, 53225, 53325, 53425, 53525, 53625, 53725, 53825, 53925, 54825, 54925, 55225, 55525, 55625, 55725, 56725, 57325, 57425, 58025, 58325, 58725, 58825, 58925, 59025, 59525, 59625, 59725, 59825, 59925, 60025, 60225, 60325, 60425, 60525, 60625, 60725, 60825, 60925, 65725, 65825, 65925, 66025, 66825, 67225, 69725, 70825, 72225, 72325, 72725, 74325, 74525, 74625, 74725, 75125, 75225, 75325, 75725, 76225, 76425, 76525, 76625, 76725, 76825, 77125, 77225, 77325, 77425, 77625, 77725, 78825, 78925, 79025, 79125, 79225, 79325, 79425, 91525, 91725, 91825, 93325, 94825, 95125;3425, 4325, 6225, 6325;4125, 4625, 4825, 5525, 5825, 6025, 6125, 6225, 6325, 6425, 6525, 6625, 6725, 6825, 7425, 45925, 46025, 46425, 46725, 46925, 47125, 47225, 47425, 48025, 48225, 48425, 48525, 48625, 48825, 48925, 49025, 49125, 49325, 49625, 49725, 49925, 50125, 50225, 50925, 51025, 51125, 51325, 51425, 51625, 51725, 52125, 52525, 52625, 53825, 53925, 54025, 54125, 54425, 54525, 54625, 55825, 55925, 56125, 100625, 100725, 100825, 100925, 101325, 101425, 101525, 101625, 101725, 101825, 101925, 102025, 102125, 102225, 102325, 102425, 102525, 102625, 102725, 102825, 102925, 103025, 105025, 105625, 106125, 106225, 106925, 108025, 108125, 108425, 159625, 159725, 159825, 159925, 160225, 160325, 160425, 160725, 161225, 161425, 161525, 161625, 161725, 162025, 162125, 162225, 162725, 162825, 162925, 163325, 163625, 163825, 164325, 164425, 164525, 164625, 164725, 164825, 164925, 165825, 165925, 167025, 167325;47481725, 47482225, 47482625, 47483625, 47484025, 47484325, 47484425, 47484525, 47484625, 47484725, 47484825, 47484925, 47485025, 47485125, 50237825, 74973525, 74973625, 74974025, 74974325, 74974525, 74974725, 74974825, 74975025, 74975625, 74975925, 74976125, 74976325, 74976425, 74976625, 74976725, 74976825, 74976925, 74977125, 74977425, 74977525, 74977725, 74977925, 74978125, 74978825, 74978925, 74979125, 74979325, 74979425, 74979625, 74979725, 74980125, 74980525, 74980625, 83036325, 83036425, 83036525, 83036625, 83037025, 83037125, 83037225, 85312825, 85319225, 85327325, 107821125, 107821325, 107821725, 107821925, 107822525, 107822625, 107822725, 107823025, 107823325, 107823425, 107823525, 107823725, 107823825, 107823925, 107824025, 107824225, 107824325, 107824425, 107824725, 107824825, 107825025, 107825225, 107828825, 107829425, 107830125, 107830225, 110457325, 117439925, 117440025, 117440325, 153441725, 153441825, 153441925, 153442025, 153442325, 153442525, 153442625, 153444725, 153445625, 153445825, 153445925, 153446025, 153446125, 153446525, 153446625, 153446925, 153447525, 153447725, 153447925, 153448425, 153448925, 153449125, 153449625, 153449725, 153449825, 153449925, 153450025, 153450125, 153450225, 153451325, 153451425, 153452725, 153453225;0
